,term,pBS,meanStat,meanVar,N,adjPbs,sig
199,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.0,0.9543100161479047,-1.426007886767216,4,0.0,True
200,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.875,-0.01110634975837664,-0.35962400090415114,49,1.0,False
201,REACTOME_ARMS_MEDIATED_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
202,REACTOME_P38MAPK_EVENTS,0.5675675675675675,-0.13952792328871458,-0.4020621380494733,5,1.0,False
203,REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.75,-0.3291758772195118,-0.3291758772195118,11,1.0,False
204,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
205,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.9545454545454546,-0.00868509098000371,-0.298109903810751,18,1.0,False
206,REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,0.8076923076923077,0.042273841686498455,-0.28899107965917725,7,1.0,False
207,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,1.0,-0.18593762165754932,-0.31763026540349404,63,1.0,False
208,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,1.0,-0.20122663505419539,-0.31948931107018863,59,1.0,False
209,REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,0.6774193548387096,-0.016163022759392985,-0.24022211648414968,3,1.0,False
210,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,0.17,0.1942136984460203,-0.7417936916544741,7,1.0,False
211,REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,1.0,-0.17006990652425075,-0.2196199674780173,11,1.0,False
212,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,1.0,-0.11511264475476363,-0.22040307198143735,9,1.0,False
213,REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,1.0,-0.13456779518793033,-0.23407876289003007,15,1.0,False
214,REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,0.875,-0.24656672540538496,-0.24656672540538496,3,1.0,False
215,REACTOME_ACTIVATION_OF_C3_AND_C5,0.17,0.8032477334711086,-0.7099191978124726,3,1.0,False
216,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.7241379310344828,0.05259887214356108,-0.4061866232330637,36,1.0,False
217,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.84,-0.2405563742108686,-0.3169491967904841,15,1.0,False
218,REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,1.0,-0.07013496853403017,-0.2766201243578673,14,1.0,False
219,REACTOME_REGULATION_OF_APC_C_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE,0.9545454545454546,-0.008331175833447502,-0.29219140635537644,23,1.0,False
220,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.8076923076923077,-0.06063868070579045,-0.28300731005453816,13,1.0,False
221,REACTOME_PHOSPHORYLATION_OF_EMI1,1.0,1.0,1.0,1.0,1.0,False
222,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.9545454545454546,-0.20148033601423923,-0.3194811183633795,59,1.0,False
223,REACTOME_CONJUGATION_OF_SALICYLATE_WITH_GLYCINE,1.0,1.0,1.0,1.0,1.0,False
224,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.65625,-0.09033050462721098,-0.35174433677055733,6,1.0,False
225,REACTOME_SIGNALING_BY_EGFR,0.875,0.054293601340522336,-0.35172707318211877,24,1.0,False
226,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.07,0.2535270122953013,-0.6438438146871382,24,1.0,False
227,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.9545454545454546,0.01745363809715681,-0.3089856270030614,20,1.0,False
228,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,1.0,0.24564303662997702,-0.18325143401161367,75,1.0,False
229,REACTOME_DARPP_32_EVENTS,1.0,0.057742912797354176,-0.235989780418805,12,1.0,False
230,REACTOME_GAB1_SIGNALOSOME,0.23595505617977527,0.4528283554400411,-0.565356702867609,6,1.0,False
231,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.11,0.5442403857179575,-0.80257035850347,4,1.0,False
232,REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,0.2916666666666667,0.1793599890739618,-0.5901339073347799,5,1.0,False
233,REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.30434782608695654,0.1793599890739618,-0.5901339073347799,5,1.0,False
234,REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,1.0,1.0,1.0,1.0,1.0,False
235,REACTOME_EGFR_DOWNREGULATION,0.65625,0.11992648157363878,-0.41081638993125513,17,1.0,False
236,REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,0.875,-0.287971532350367,-0.287971532350367,5,1.0,False
237,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,1.0,-0.04416558704891905,-0.2378188981142195,23,1.0,False
238,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.9545454545454546,-0.3151901518647959,-0.3675842280856718,120,1.0,False
239,REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,0.875,-0.16942822474040495,-0.16942822474040495,3,1.0,False
240,REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,0.38181818181818183,0.38099161646311325,-0.4906732638588827,8,1.0,False
241,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,0.5384615384615384,0.3065566564786887,-0.45716505281079983,16,1.0,False
242,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.75,-0.12029132340304563,-0.35004144795677244,15,1.0,False
243,REACTOME_SIGNALING_BY_PDGF,0.29577464788732394,0.028493952558835772,-0.5525772208364498,21,1.0,False
244,REACTOME_SIGNALING_BY_NTRK1_TRKA,1.0,-0.1895770448989499,-0.3300951024844886,44,1.0,False
245,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.9545454545454546,-0.1926926475110372,-0.34328844571471706,49,1.0,False
246,REACTOME_SIGNALLING_TO_ERKS,1.0,-0.06349865564660631,-0.23363896449107882,16,1.0,False
247,REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,1.0,1.0,1.0,1.0,1.0,False
248,REACTOME_CELLULAR_HEXOSE_TRANSPORT,0.2916666666666667,-0.3000124925730986,-0.47289970153526334,3,1.0,False
249,REACTOME_METABOLISM_OF_PORPHYRINS,0.6,0.01083429836640764,-0.39436770389667836,10,1.0,False
250,REACTOME_HEME_BIOSYNTHESIS,0.84,-0.2626401678062157,-0.2626401678062157,7,1.0,False
251,REACTOME_HEME_DEGRADATION,0.18,0.6489413861025287,-0.7017319547744245,3,1.0,False
252,REACTOME_SIGNALING_BY_FGFR,0.9545454545454546,-0.06501791405016105,-0.32357770108756795,39,1.0,False
253,REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
254,REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
255,REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
256,REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
257,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
258,REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
259,REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
260,REACTOME_GAP_JUNCTION_ASSEMBLY,0.04,-0.5137346044759113,-0.8350177122733694,10,1.0,False
261,REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,0.07,-0.5137346044759113,-0.8350177122733694,10,1.0,False
262,REACTOME_GAP_JUNCTION_DEGRADATION,0.29577464788732394,0.5317169644617278,-0.5735668851943531,6,1.0,False
263,REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,1.0,1.0,1.0,1.0,1.0,False
264,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,1.0,1.0,1.0,1.0,1.0,False
265,REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.4117647058823529,0.1448911176784389,-0.45190984068656626,14,1.0,False
266,REACTOME_SNRNP_ASSEMBLY,0.84,-0.2628086004241783,-0.35003806730344095,41,1.0,False
267,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.03,0.33601839704036657,-0.7533840107398442,14,0.9999999999999998,False
268,REACTOME_DIGESTION_OF_DIETARY_LIPID,1.0,1.0,1.0,1.0,1.0,False
269,REACTOME_ANDROGEN_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
270,REACTOME_ESTROGEN_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
271,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.01,0.7378945933010975,-1.1685596203142712,8,0.99999482130114,False
272,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.5121951219512195,-0.008714716348895368,-0.4469444961732324,12,1.0,False
273,REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.16,0.3930383206309779,-0.5641796023865033,26,1.0,False
274,REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,0.7241379310344828,0.12450946984444711,-0.3156876694172762,6,1.0,False
275,REACTOME_P75NTR_REGULATES_AXONOGENESIS,0.525,0.23219573265053217,-0.4280999762420528,4,1.0,False
276,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.4117647058823529,0.21362287015957565,-0.46569246227777633,47,1.0,False
277,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,0.1,-0.19296525484403632,-0.837730393156925,3,1.0,False
278,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.0,1.5553853947235008,-1.9789146391768404,4,0.0,True
279,REACTOME_MINERALOCORTICOID_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
280,REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
281,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.06,0.28606381473314757,-0.7307117658617158,15,1.0,False
282,REACTOME_SIGNALING_BY_VEGF,0.6176470588235294,-0.04441360154806396,-0.42834556093859005,67,1.0,False
283,REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.2,0.42935729944544127,-0.5811993316140422,4,1.0,False
284,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,1.0,-0.2101529551062237,-0.28458030417635766,64,1.0,False
285,REACTOME_RHO_GTPASE_EFFECTORS,1.0,-0.13930260835936964,-0.34285816610967074,150,1.0,False
286,REACTOME_SIGNALING_BY_WNT,1.0,-0.12072523606169894,-0.3280773269931598,129,1.0,False
287,REACTOME_METABOLISM_OF_STEROID_HORMONES,0.6176470588235294,-0.0694518060969089,-0.3457965631018986,7,1.0,False
288,REACTOME_PREGNENOLONE_BIOSYNTHESIS,0.7777777777777778,-0.2631865613284289,-0.2631865613284289,5,1.0,False
289,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,1.0,-0.14730267379456558,-0.2063841110866387,12,1.0,False
290,REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,0.08,0.7813756705422903,-1.000666248781573,3,1.0,False
291,REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.06,0.9621998698717961,-1.0491366693496458,5,1.0,False
292,REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,0.6176470588235294,-0.19448749939409352,-0.38928603326190436,11,1.0,False
293,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,0.525,-0.1982194517985218,-0.4450870349380701,10,1.0,False
294,REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,0.4666666666666667,-0.09375511164172129,-0.40468033580754526,3,1.0,False
295,REACTOME_COENZYME_A_BIOSYNTHESIS,0.45652173913043476,0.07884897716823905,-0.42025392580821136,5,1.0,False
296,REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,0.5526315789473685,0.28243724439200935,-0.36140483780928623,4,1.0,False
297,REACTOME_NICOTINATE_METABOLISM,0.9545454545454546,-0.08165375303618849,-0.31077073442955655,15,1.0,False
298,REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,1.0,1.0,1.0,1.0,1.0,False
299,REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,0.40384615384615385,-0.43249139190377367,-0.43249139190377367,3,1.0,False
300,REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,1.0,1.0,1.0,1.0,1.0,False
301,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.9130434782608695,-0.10979966664038518,-0.39786235450802326,59,1.0,False
302,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.875,-0.12159040499826809,-0.4073497537430668,82,1.0,False
303,REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.42,-0.1647087046558167,-0.4904341948146235,10,1.0,False
304,REACTOME_NICOTINAMIDE_SALVAGING,1.0,0.06020011707214921,-0.1927354509061523,8,1.0,False
305,REACTOME_SIGNALING_BY_NOTCH1,0.7,0.17902227436827056,-0.408275678594981,14,1.0,False
306,REACTOME_PI3K_AKT_ACTIVATION,0.875,-0.169432830246299,-0.169432830246299,5,1.0,False
307,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.4666666666666667,-0.07609044435766463,-0.4007676279737292,9,1.0,False
308,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,0.525,-0.045036187192362985,-0.31433074964355023,3,1.0,False
309,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.5121951219512195,-0.32104395474737196,-0.4460861717666375,21,1.0,False
310,REACTOME_ERK_MAPK_TARGETS,0.6,-0.27401019365226514,-0.39918277726098544,14,1.0,False
311,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.0,0.9146707477652731,-1.0737636993025084,49,0.0,True
312,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.6,0.019323225065396417,-0.4156608994728371,8,1.0,False
313,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.09,0.2671812323247947,-0.5814012010314848,51,1.0,False
314,REACTOME_CREB_PHOSPHORYLATION,1.0,1.0,1.0,1.0,1.0,False
315,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,1.0,-0.17174023014908105,-0.2938532041234981,90,1.0,False
316,REACTOME_MEMBRANE_TRAFFICKING,1.0,-0.027930998061332625,-0.3479556438430232,317,1.0,False
317,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.8076923076923077,-0.004305736511117472,-0.36522837411018694,41,1.0,False
318,REACTOME_CARNITINE_METABOLISM,0.5384615384615384,-0.34559690172972923,-0.34559690172972923,3,1.0,False
319,REACTOME_SIGNALING_BY_BMP,0.5384615384615384,0.17679566024750218,-0.39327663648981337,10,1.0,False
320,REACTOME_SIGNALING_BY_ALK,1.0,0.015187077567281639,-0.19721838785490262,8,1.0,False
321,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,1.0,-0.19608752817890424,-0.34052676496036477,89,1.0,False
322,REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,0.9545454545454546,-0.11768665683539406,-0.11768665683539406,3,1.0,False
323,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,1.0,-0.05130061788000025,-0.19279523025048606,12,1.0,False
324,REACTOME_G_PROTEIN_ACTIVATION,0.6176470588235294,-0.2042562510981766,-0.3783056576932738,8,1.0,False
325,REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,0.3333333333333333,-0.3365663732225445,-0.5234904187470429,13,1.0,False
326,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.01,0.048219994457344484,-1.0076041398074758,9,0.99999482130114,False
327,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,0.01,1.0196197755979848,-1.2604695158676895,8,0.99999482130114,False
328,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.07,0.10670910490567512,-0.7164422123955838,11,1.0,False
329,REACTOME_KERATAN_SULFATE_DEGRADATION,1.0,-0.04235405379623767,-0.0820641808523557,3,1.0,False
330,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.06,0.5689251097193403,-0.8056153906577714,9,1.0,False
331,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,0.04,1.0077022656317247,-1.0111051497831294,3,1.0,False
332,REACTOME_HS_GAG_BIOSYNTHESIS,0.28378378378378377,0.07350556510982355,-0.5087923626614504,9,1.0,False
333,REACTOME_TCR_SIGNALING,0.875,-0.055334709818458026,-0.38345906680056735,75,1.0,False
334,REACTOME_HS_GAG_DEGRADATION,0.5121951219512195,-0.14785130731948515,-0.432469063796318,7,1.0,False
335,REACTOME_CS_DS_DEGRADATION,0.21212121212121213,0.4585544483074575,-0.5377079432721938,5,1.0,False
336,REACTOME_DOWNSTREAM_TCR_SIGNALING,0.9130434782608695,-0.08012909762569709,-0.3766372588973501,67,1.0,False
337,REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.03,0.8136253772408099,-0.9247829495742644,7,0.9999999999999998,False
338,REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE,0.02,0.9054950023993781,-1.0507335927315142,6,0.9999999999672539,False
339,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.09,0.702471173902747,-0.7565438099447657,11,1.0,False
340,REACTOME_CALCINEURIN_ACTIVATES_NFAT,1.0,-0.019411755096741666,-0.13732733116941043,8,1.0,False
341,REACTOME_ERKS_ARE_INACTIVATED,0.75,-0.28192205298989814,-0.36680507069902923,12,1.0,False
342,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.0,0.25187860935813267,-0.8513837303894601,55,0.0,True
343,REACTOME_SIGNALING_BY_HIPPO,1.0,-0.12882698608201004,-0.23485994634928367,10,1.0,False
344,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,1.0,0.05433513390820616,-0.24953931814138677,54,1.0,False
345,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.9130434782608695,0.07157845677215764,-0.293949446509149,12,1.0,False
346,REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,1.0,1.0,1.0,1.0,1.0,False
347,REACTOME_ENOS_ACTIVATION,0.13,-0.4238882202830842,-0.6668894794649322,10,1.0,False
348,REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.4666666666666667,-0.07614066894715624,-0.37223811980350174,4,1.0,False
349,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.9545454545454546,-0.04374459317293015,-0.2855703338680251,38,1.0,False
350,REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.44680851063829785,-0.15468703782689883,-0.37855232154341917,7,1.0,False
351,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,0.7,0.04614401554916374,-0.3689982877463605,7,1.0,False
352,REACTOME_LINOLEIC_ACID_LA_METABOLISM,0.15,0.034184197367333316,-0.563003319215028,3,1.0,False
353,REACTOME_HYPUSINE_SYNTHESIS_FROM_EIF5A_LYSINE,1.0,1.0,1.0,1.0,1.0,False
354,REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,0.25925925925925924,0.3196289741530799,-0.5127157772062247,38,1.0,False
355,REACTOME_NADE_MODULATES_DEATH_SIGNALLING,0.1,0.7675703872002377,-0.7066229807262056,3,1.0,False
356,REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.7241379310344828,0.09914492054253872,-0.3968588079564683,10,1.0,False
357,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,0.3181818181818182,0.05902471256716042,-0.4668510232220439,10,1.0,False
358,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,0.31343283582089554,0.09134091853798562,-0.4345348172512188,10,1.0,False
359,REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,1.0,1.0,1.0,1.0,1.0,False
360,REACTOME_GLYCOPROTEIN_HORMONES,1.0,1.0,1.0,1.0,1.0,False
361,REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
362,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
363,REACTOME_THYROXINE_BIOSYNTHESIS,1.0,1.0,1.0,1.0,1.0,False
364,REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,0.26582278481012656,-0.040733764042372035,-0.5216674492978356,8,1.0,False
365,REACTOME_PECAM1_INTERACTIONS,0.4375,0.2673352280961689,-0.47708898811317796,7,1.0,False
366,REACTOME_TIE2_SIGNALING,0.9545454545454546,-0.2732203214777932,-0.3408889253528022,10,1.0,False
367,REACTOME_GENE_SILENCING_BY_RNA,0.9545454545454546,-0.20425439060264242,-0.31928143054065944,36,1.0,False
368,REACTOME_BIOLOGICAL_OXIDATIONS,0.02,0.15468444499532463,-0.641424309096541,66,0.9999999999672539,False
369,REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.0,0.612239306987497,-1.1429198374546472,12,0.0,True
370,REACTOME_VITAMINS,1.0,1.0,1.0,1.0,1.0,False
371,REACTOME_FATTY_ACIDS,1.0,1.0,1.0,1.0,1.0,False
372,REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.01,0.39047768192262405,-0.8303010575994688,26,0.99999482130114,False
373,REACTOME_MISCELLANEOUS_SUBSTRATES,1.0,1.0,1.0,1.0,1.0,False
374,REACTOME_ENDOGENOUS_STEROLS,0.0,1.0084889457931931,-1.1929950704853305,9,0.0,True
375,REACTOME_EICOSANOIDS,1.0,1.0,1.0,1.0,1.0,False
376,REACTOME_XENOBIOTICS,0.02,0.08610035050561474,-1.3329991777221053,3,0.9999999999672539,False
377,REACTOME_CYP2E1_REACTIONS,1.0,1.0,1.0,1.0,1.0,False
378,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,1.0,-0.15878939412722243,-0.2881681784144562,28,1.0,False
379,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.4772727272727273,0.1787636581567538,-0.44800923523746733,9,1.0,False
380,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,0.75,0.19473964005974984,-0.26609102562007536,5,1.0,False
381,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,1.0,-0.10956938410390121,-0.32711411416949493,399,1.0,False
382,REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.6363636363636364,0.08041476884760734,-0.40051891640785614,8,1.0,False
383,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,1.0,1.0,1.0,1.0,1.0,False
384,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.01,0.6946030602147885,-1.1004064785351124,10,0.99999482130114,False
385,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.375,0.060110742317982746,-0.5040448106123487,77,1.0,False
386,REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET,1.0,1.0,1.0,1.0,1.0,False
387,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,0.525,-0.41120870683199134,-0.41120870683199134,5,1.0,False
388,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,0.05,0.027898552830639047,-0.8388353713363029,9,1.0,False
389,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,0.08,0.22259818846826504,-0.9642947685381301,4,1.0,False
390,REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES,1.0,1.0,1.0,1.0,1.0,False
391,REACTOME_ARACHIDONIC_ACID_METABOLISM,0.13,-0.042168847622529086,-0.5878559885533244,21,1.0,False
392,REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,0.6176470588235294,-0.11699410377299832,-0.31298720359331367,3,1.0,False
393,REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE,1.0,1.0,1.0,1.0,1.0,False
394,REACTOME_HYALURONAN_METABOLISM,0.03,0.5594632425486252,-0.9882190800133498,9,0.9999999999999998,False
395,REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,1.0,1.0,1.0,1.0,1.0,False
396,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.8076923076923077,-0.08785935301394898,-0.28273727072246196,6,1.0,False
397,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.0,0.12299979377177658,-0.9794614441411641,23,0.0,True
398,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,0.03,0.6469574441553483,-1.0941851687268735,8,0.9999999999999998,False
399,REACTOME_ABACAVIR_ADME,1.0,1.0,1.0,1.0,1.0,False
400,REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,0.5121951219512195,0.029895194912055615,-0.4629232881604379,7,1.0,False
401,REACTOME_DAP12_INTERACTIONS,0.01,0.6402356448565646,-0.8327335852755505,28,0.99999482130114,False
402,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.0,1.0311692729325168,-1.2542725932177194,9,0.0,True
403,REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.9130434782608695,0.08494252718551903,-0.3231697986338428,16,1.0,False
